,GDP_water_all,perc_fff,d_plan,w_plan,base_w_stress,invest,tax_break,corruption,perc_vote,innovate,climate_real,hs_ed,pop_dens,w_quality,debt,flood_pop,flood_build,flood_car,impervious,beds_1000,alone_65,child_5,health_ins,older_1999,mobile_home,rent_50plus,trees,heating,disabled,poverty,older_1979,work_outside,no_car,pop_under_1ft,pop_under_3ft,impact_plus1ft,impact_plus3ft,lat,long,city_km2,pop_2015,median_income
0,17.14891186,0.243116522,1,0,3.368071252,19,0,48,0.496519072,5.21e-05,39,16.5,419.7296486000001,8,759.37,31.28,35.77,37.55751557,16.4067867,6.5370706720000005,10.2460565,7.3,82.4,88.57,3.3,23.5,15.91539888,0.998,15.7,14.378483,63.4,12.96,5.6,0.0,0.0,0.0,0.0,32.4487,-99.7331,291.2017305,122226,43189
1,16.75818588,0.19279167,0,0,3.376584958,18,1,18,0.722946216,0.0005868819999999999,40,13.7,1239.715136,2,3022.84,7.06,6.91,8.047370489,36.64741804,10.245602,11.555375,6.7,86.7,95.61,0.3,28.2,26.51739448,0.996,15.2,27.1067349,85.7,11.74,15.2,0.0,0.0,0.0,0.0,41.0814,-81.51899999999999,159.9794939,198329,34512
2,5.659316195,0.237721877,1,1,5.0,20,3,12,0.6439548660000001,0.00019586200000000002,48,11.0,1139.837021,1,1660.55,5.44,5.35,5.295091253,26.8604716,3.172136985,10.6362957,6.6,86.0,81.37,3.8,26.2,4.861575888,0.998,12.9,15.4089636,50.6,10.21,7.4,0.0,0.0,0.0,0.0,35.0853,-106.6056,487.8697478,556092,47030
3,2.4020348559999998,0.066972725,0,1,2.645669654,21,1,40,0.686520855,0.00018082599999999998,51,8.5,3819.963313,0,2217.47,11.09,12.38,11.3478412,44.93352015,2.1297257480000003,7.624216900000001,7.5,85.7,87.71,0.1,17.5,21.72304223,0.995,6.2,4.8684937999999995,66.9,7.58,9.3,6.319525835,8.441214881,0.051605461,0.067121138,38.8048,-77.0469,39.08807173,149315,89134
4,15.05085479,0.271557402,0,0,3.145631481,15,0,27,0.66622699,0.000493334,42,22.7,2581.11084,3,1165.14,12.23,11.87,29.31780328,43.78150483,1.802768717,9.865677400000001,7.6,83.2,94.72,0.3,32.7,19.01402013,0.996,18.5,28.3847347,85.1,19.98,19.6,0.0,0.0,0.0,0.0,40.6084,-75.4902,46.20529973,119261,36930
5,18.32765356,0.28906291100000003,0,0,2.810262902,20,0,48,0.5066436089999999,6.54e-05,42,16.6,755.0810275,9,407.08,6.78,5.98,10.01944343,25.78847984,5.3110580910000005,9.0786288,8.0,80.7,85.85,4.3,21.7,4.964627916,0.998,11.5,13.8158863,65.2,13.37,5.9,0.0,0.0,0.0,0.0,35.222,-101.8313,260.3310014,196571,47735
6,10.45625624,0.342928401,1,1,5.0,0,0,53,0.39171167799999995,0.000914935,45,24.2,2633.295191,0,4029.31,2.7,2.87,1.5816224280000002,52.14426983,2.584076533,6.997090400000001,7.2,80.7,91.88,3.4,31.7,5.127450176,0.93,8.2,12.1310324,70.0,15.98,6.9,0.0,0.0,0.0,0.0,33.8366,-117.9143,131.2340527,345578,60752
7,13.4990996,0.261888353,0,1,2.9808871339999996,15,0,4,0.412390545,6.69e-05,43,7.0,56.59235277,12,4953.66,15.32,15.35,20.76322967,23.14147543,2.564299732,5.8882814,7.5,84.5,85.3,4.7,20.1,19.15,0.996,10.1,11.0092703,48.9,11.35,5.8,0.0,0.0,0.0,0.0,61.2181,-149.9003,5285.290068,299107,78326
8,12.30907034,0.07027166,0,1,0.0,20,3,4,0.796084679,0.002216938,46,3.6,1575.409387,1,1152.67,5.95,5.72,5.586496931,32.97535812,9.54438267,9.7818945,4.3,94.9,91.82,0.4,30.5,29.51664123,0.992,7.0,7.895461999999999,70.0,4.17,12.6,0.0,0.0,0.0,0.0,42.2808,-83.743,73.75479728,116194,55990
9,10.49677557,0.30761898600000004,0,1,4.478620174,0,0,12,0.521462168,0.000947022,50,13.1,1442.354699,0,793.98,7.9,9.37,7.8849491689999995,32.69403921,2.744160519,5.996797,5.8,89.3,83.57,1.2,33.1,5.666949527000001,0.995,14.5,13.3756451,43.1,13.57,6.8,4.308797127,4.53577176,0.000109984,0.00013748,38.0049,-121.8058,74.53159758,107501,64329
10,17.66200426,0.164644898,1,1,2.7650918630000003,20,0,48,0.50361083,0.000247581,42,15.3,1470.030653,13,971.62,8.02,8.39,5.7106802729999995,34.77356102,2.330689252,6.269430799999999,7.4,78.3,84.26,1.5,24.5,20.62513647,0.998,10.1,14.1486309,38.2,12.47,4.9,0.0,0.0,0.0,0.0,32.7357,-97.1081,258.30481769999994,379716,53326
11,10.10084277,0.154204589,0,1,5.0,0,0,0,0.944578945,0.0007622060000000001,41,5.8,1218.670299,3,824.18,8.28,8.38,47.12853864,25.68655121,0.0,10.5502634,5.6,92.2,86.63,0.4,23.7,7.671764923,0.997,10.3,5.962120400000001,60.3,9.16,4.0,0.0,0.0,0.0,0.0,39.8028,-105.0875,91.62281228,111658,69938
12,9.549572887,0.072447172,0,1,2.0140275,20,4,22,0.438405655,0.000645389,51,11.0,1296.6611990000001,3,13367.51,6.0,5.65,6.8459020189999995,28.42692914,6.172853257000001,10.1092455,6.1,84.1,73.18,0.6,26.1,52.32129808,0.996,11.7,18.0325046,54.3,6.92,16.8,0.0,0.0,0.0,0.0,33.749,-84.38799999999999,346.1976039,448901,47527
13,10.10084277,0.168726911,0,0,5.0,0,4,0,0.677642775,0.000414262,44,13.5,868.5128574999999,2,989.5,6.21,6.54,12.32817485,18.75725193,4.241514802,7.548919199999999,7.8,81.8,80.36,1.7,26.8,2.91577587,0.996,10.2,12.547669500000001,44.0,14.94,6.9,0.0,0.0,0.0,0.0,39.7294,-104.8319,398.2289922,345867,53011
14,13.92166333,0.168880416,0,1,3.97435573,0,0,16,0.601364357,0.00034293199999999995,41,23.8,1706.2700320000001,0,557.98,3.24,3.18,4.073951252,39.20365,2.507302581,5.4484205999999995,8.0,84.7,81.02,0.2,24.6,9.094849365,0.998,6.8,15.582027400000001,49.9,15.45,4.9,0.0,0.0,0.0,0.0,41.7606,-88.3201,117.5745904,200614,63090
15,15.85590543,0.11352704300000001,1,1,2.32506553,21,3,29,0.663104991,0.000709672,49,12.5,1109.741999,0,1567.12,10.01,9.56,9.90045714,23.9999328,2.894953109,5.409815099999999,6.9,81.8,74.99,1.4,23.8,41.75665261,0.997,8.7,10.4562992,37.8,10.88,6.6,0.0,0.0,0.0,0.0,30.2672,-97.7431,799.3398476,887061,57689
16,31.56660806,3.5552040369999998,0,1,5.0,0,1,14,0.600348669,9.82e-05,44,20.4,984.2508664,0,163.22,3.02,3.28,3.155906967,27.06494302,3.6494945160000003,6.595576299999999,8.7,85.8,71.15,2.1,27.0,2.64315425,0.9840000000000001,10.1,15.0205889,40.4,16.84,6.4,0.0,0.0,0.0,0.0,35.3733,-119.0187,369.4302057,363612,57095
17,8.043724791,0.04945927,0,0,4.806378946000001,19,2,31,0.529699691,0.000106032,54,17.5,2986.7146350000003,4,2738.25,3.23,3.18,3.497948782,46.79912009,8.072885707000001,11.3696402,6.7,89.7,95.6,0.1,27.6,18.43458445,0.9940000000000001,15.3,26.623821600000003,87.6,11.28,29.8,0.229414543,0.395852545,0.000739167,0.001110872,39.2904,-76.6122,208.4075903,622454,42241
18,28.56999868,0.18365302600000002,0,0,0.0,0,0,9,0.578165166,0.000146169,44,13.3,1106.519923,3,1934.0,26.54,26.13,26.21283572,35.34768858,6.920143464,9.530268099999999,6.5,84.7,88.33,1.0,31.3,30.99634533,0.995,14.7,20.6214115,66.9,12.65,10.1,1.4883108040000002,2.930807292,0.008923914,0.020616119,30.4583,-91.1403,207.1232476,229186,39876
20,48.83758672,0.145172517,0,0,2.478363411,19,0,3,0.593819677,5.93e-05,41,15.1,522.6326746,5,1553.81,100.0,100.0,0.9828408009999999,24.08736807,7.52914783,12.6426082,7.2,77.9,82.68,1.7,26.1,34.53382984,0.997,13.8,19.9857121,62.7,15.3,11.2,14.10822938,16.00071382,0.002390877,0.002985705,30.0802,-94.1266,225.1600517,117676,40992
21,14.90240839,0.139795639,0,0,2.719952662,21,0,5,0.6873728290000001,0.002031034,49,4.6,1408.113008,0,1265.53,12.01,10.27,12.34260832,33.06604043,2.5031567999999997,8.713295,5.9,91.3,84.32,0.2,16.5,28.70098506,0.997,8.3,6.5275932999999995,54.1,4.87,6.2,0.892074575,0.8928173509999999,0.0008202919999999999,0.000896682,47.6101,-122.2015,95.61022389,134630,94638
22,10.49677557,0.154680356,1,0,5.0,19,1,12,0.8154225979999999,0.0019527020000000002,55,4.3,4345.070849000001,0,1103.39,2.22,2.17,1.982431667,48.11604906,3.543924215,11.7995514,3.5,93.3,94.5,0.3,31.6,18.52766785,0.971,8.4,4.6170264,87.4,4.18,20.9,0.017890002,0.03322429,0.000153994,0.000192492,37.8716,-122.2727,27.01543981,117384,66237
23,1.106104056,0.34138278,1,0,5.0,19,0,8,0.744043584,7.809999999999999e-05,39,7.2,956.1345228,0,472.18,2.63,2.44,2.744577247,39.20263733,5.826104647999999,11.965889500000001,6.5,85.7,83.66,6.6,22.8,9.144182258999999,0.998,12.8,11.2287943,61.0,12.97,5.9,0.0,0.0,0.0,0.0,45.7833,-108.5007,113.0949646,108134,51012
24,16.67212833,0.12700140599999998,0,0,0.0,19,0,13,1.2347906770000001,8.8e-05,43,14.9,552.3298886,1,2594.12,7.1,7.05,6.854370556,23.48960406,16.75690704,10.3976793,6.9,83.8,91.11,0.8,29.8,48.94734368,0.998,16.8,26.078113199999997,76.1,13.99,14.8,0.0,0.0,0.0,0.0,33.5207,-86.8025,384.2106038,212211,31061
25,15.56919827,0.280030016,0,0,3.821073072,0,1,3,0.724531439,0.001652691,38,5.7,1037.9156189999999,12,880.38,5.82,6.27,6.118612281,23.79478564,5.569665166,9.7323853,6.0,87.5,84.99,3.6,25.0,3.826893193,0.997,11.1,11.839017,48.8,8.89,6.2,0.0,0.0,0.0,0.0,43.6187,-116.2146,206.37130430000002,214196,50323
26,0.099105029,0.11780131199999999,0,0,3.352415395,21,15,16,0.525765519,0.001015919,56,14.8,5126.189706,0,2198.74,11.94,11.94,13.63934621,60.45104415,9.542028754,10.1149461,5.4,95.3,92.01,0.1,25.3,19.32029089,0.992,12.1,20.0628965,82.0,9.14,35.2,3.662416709,4.219099128,0.031186718,0.035814932,42.3601,-71.0589,126.85464979999999,650281,55777
27,9.990497827,0.152132086,0,0,4.094523588,16,0,6,0.602629234,0.000676608,45,24.4,3537.968873,0,5010.98,24.19,25.81,27.93251472,57.60240267,5.809691869,9.478428300000001,7.2,80.6,96.72,0.1,34.1,18.61278517,0.996,12.1,29.259237199999998,85.8,18.4,20.9,4.022668658,4.814714266,0.003683477,0.004430377,41.1865,-73.1952,41.64536356,147340,41801
28,12.565692599999998,0.5352935910000001,0,0,2.744568605,18,0,11,0.397502335,3.11e-05,47,35.9,461.1961562,0,2451.51,22.79,23.38,22.60164037,13.58556543,2.9478695439999996,8.0134981,8.8,65.4,69.77,4.6,26.4,16.26789153,0.986,12.5,29.0208095,34.6,15.03,10.0,0.094221625,0.720161775,0.000630237,0.004819456,25.9017,-97.4975,393.5136873,181487,32894
29,16.24758017,0.092883812,0,0,0.345779545,17,0,17,0.55861366,0.00024523,43,17.3,2455.493118,6,2358.51,1.47,1.46,84.01124684,55.06728939,8.099662065,11.2873025,6.6,91.5,97.83,0.2,31.2,11.59938918,0.995,16.5,34.7565333,93.0,10.74,29.3,0.0,0.0,0.0,0.0,42.8864,-78.8784,105.68834340000001,259517,31918
30,10.45625624,0.050441833,0,0,5.0,0,0,53,0.261410889,0.000361114,48,11.3,2335.577018,0,3710.44,5.9,5.17,14.41477635,45.77947734,4.258772977,10.304393,6.1,86.8,93.52,0.1,28.6,8.2617867,0.975,10.6,5.178791599999999,75.8,6.54,8.1,0.0,0.0,0.0,0.0,34.1808,-118.309,44.83902659,104725,66076
31,9.719959662,0.63341251,0,0,1.2664487690000001,15,0,1,0.9299905390000001,0.002191458,46,11.0,1062.846061,0,4596.08,35.98,38.66,41.08846374,19.94089013,13.20178529,10.951526,3.2,94.4,96.12,1.0,31.5,22.86678632,0.998,11.7,17.6437813,78.6,9.0,15.2,0.0,0.0,0.0,0.0,44.4759,-73.2121,40.05283695,42570,44671
32,0.099105029,0.03174704,0,1,3.352415395,21,13,16,0.752106084,0.0022215570000000003,46,5.7,5907.7360100000005,0,2500.79,7.4,6.03,7.660051332,59.15223662,4.0031135330000005,10.7120842,4.3,97.3,90.27,0.0,22.5,17.52340197,0.975,6.9,8.5568823,78.8,2.58,30.6,0.0,0.0,0.0,0.0,42.3736,-71.1097,18.26689612,107916,79416
33,5.850098619,0.183662635,0,0,2.3550879609999997,0,0,27,0.677387948,0.000128075,44,9.6,543.8760063,8,1284.65,37.66,42.07,39.55231313,20.84504152,1.7546715869999998,9.895365199999999,5.0,81.6,56.56,0.6,24.4,17.98576532,0.988,12.3,12.6697984,18.7,12.78,3.8,8.594272897,16.29975338,0.075376039,0.14561280199999999,26.5629,-81.9495,304.927958,165843,50536
34,11.948878599999999,0.258769967,0,1,5.0,0,1,7,0.722688523,0.0016940229999999998,45,4.2,1121.4126919999999,0,931.68,6.99,7.73,5.303914897,38.89178609,3.582062618,9.6281928,5.8,92.2,76.28,2.5,23.9,6.596281263,0.9840000000000001,7.9,2.7879694,33.3,5.51,3.6,2.3495443469999997,3.141748624,0.004691893,0.005519741,33.1581,-117.3506,98.83069883,110830,90597
36,17.66200426,0.076357466,0,0,2.7650918630000003,20,0,18,0.800814617,0.00047140699999999997,43,14.7,1324.2424839999999,2,1095.18,12.52,12.67,12.60398828,46.82551435,2.7105806930000003,5.2338555,6.5,77.8,84.62,0.6,16.6,13.00360443,0.998,6.9,6.2633939000000005,31.2,10.66,2.3,0.0,0.0,0.0,0.0,32.9756,-96.89,96.11457234,127279,69368
37,24.81563016,0.285976918,1,0,2.996812732,20,0,4,0.571820629,0.000835487,40,6.5,695.9934855,0,1961.86,15.47,15.78,14.81936794,26.52590085,7.9019475429999995,10.429793,6.9,92.9,84.17,3.5,21.9,13.44299189,0.995,11.0,14.8758626,63.0,10.83,6.8,0.0,0.0,0.0,0.0,41.9779,-91.6656,185.1008705,128829,53581
38,10.10084277,0.12140689199999999,0,1,5.0,0,0,0,0.9681447329999999,0.000414262,44,2.4,1441.328514,0,17.61,5.98,5.42,4.146054891,30.16271737,0.17822971,7.4658254,5.5,93.7,93.22,0.2,22.6,8.938589312000001,0.9990000000000001,7.4,3.2879382000000006,45.7,6.07,2.3,0.0,0.0,0.0,0.0,39.5807,-104.8772,73.96231946,106604,91941
39,11.40665915,0.165017774,1,1,4.533400391,21,2,18,0.710638581,0.000429552,44,8.5,1498.632466,11,1447.9,1.95,1.92,1.2766789459999999,38.57828016,1.4468309609999999,5.9074101,7.3,89.7,67.83,2.0,17.2,2.221061929,0.996,8.1,7.9023974,12.7,7.13,3.6,0.0,0.0,0.0,0.0,33.3062,-111.8413,166.9535431,250202,72695
40,11.72533711,0.153727902,0,0,2.5673374769999997,21,1,3,0.672570807,9.65e-05,43,6.4,427.10360870000005,8,5424.08,15.25,15.89,4.5806965019999994,10.09368363,11.12816577,9.803622500000001,6.1,88.6,72.51,1.1,28.0,42.64404528,0.997,9.7,9.3040991,46.0,7.85,9.5,49.71494354,62.66465143,0.073037352,0.392113886,32.7765,-79.9311,298.9766357,127694,55546
41,2.124087591,0.117775721,0,0,0.67651765,0,0,2,0.710022587,6.809999999999999e-05,40,8.1,604.2979817,0,573.74,58.66,60.63,14.72322926,19.13123284,17.24478899,14.214179000000001,5.5,89.0,96.18,0.4,21.5,52.64641478,0.997,17.9,17.1615567,83.5,8.01,14.4,0.0,0.0,0.0,0.0,38.3498,-81.6326,83.67726111,50566,48442
42,14.00093147,0.111316145,1,1,2.6165559430000003,21,0,4,0.723248094,0.000278707,47,11.6,1027.238376,3,3165.14,6.56,6.21,6.8136684810000006,26.13745333,2.919949453,6.7567302,7.2,83.7,73.23,1.4,23.2,47.76961844,0.997,9.1,14.0296837,36.3,11.47,7.8,0.0,0.0,0.0,0.0,35.2271,-80.8431,771.1326,792137,53637
43,18.83496746,0.296325052,0,0,0.532987,15,0,8,0.45647360200000003,0.000106285,44,14.8,468.93086569999997,0,2752.71,17.63,17.94,17.98874963,21.05104114,8.201372053,11.9240189,6.2,86.4,86.7,1.9,24.8,46.15372687,0.997,15.4,21.0457367,65.8,11.88,11.7,0.0,0.0,0.0,0.0,35.0456,-85.3097,372.0868315,174483,40177
44,1.501617957,0.20858305100000002,0,1,2.953234493,20,1,40,0.721032253,4.34e-05,49,8.9,256.10903360000003,0,2222.96,22.74,23.4,25.75596365,6.648857464,1.344313338,6.857381200000001,6.3,91.3,82.49,2.4,24.2,54.06471565,0.995,9.6,9.4531269,37.3,11.6,4.1,13.49647226,17.51553549,0.037882025,0.056486762,36.7682,-76.2875,900.4016640000001,230601,68620
45,9.115329512,0.25922037,0,0,5.0,0,0,0,0.785122628,0.000188618,38,6.6,984.4361529999999,0,1562.18,3.54,3.78,3.6330506689999997,34.94073176,4.276871131,10.5252686,6.4,89.0,84.44,3.7,17.9,3.586232682,0.996,12.0,9.2717867,65.9,12.38,5.3,0.0,0.0,0.0,0.0,41.14,-104.8202,63.17829735,62195,58219
46,13.92166333,0.097022289,1,0,3.97435573,11,9,16,0.539464562,0.000312429,51,17.7,4581.045338,3,5212.48,1.72,1.81,2.053823361,61.22644731,3.6448486019999997,9.2733882,6.8,83.2,90.71,0.2,26.5,6.985336564,0.987,10.8,20.692346,82.3,10.89,26.9,0.0,0.0,0.0,0.0,41.8781,-87.6298,593.2126403,2717534,48522
47,11.948878599999999,0.208255126,0,0,5.0,0,1,7,0.478857388,0.0016940229999999998,45,19.1,1989.77331,0,1308.74,6.79,6.48,4.555488052,40.72026929,2.293078789,7.623036900000001,6.8,86.2,75.84,4.6,33.2,3.922328,0.976,9.1,9.4432916,48.3,10.94,5.6,0.858544245,1.016339158,4.51e-06,5.68e-06,32.6401,-117.0842,129.3092026,257296,65185
48,1.5287594999999998,0.084445815,0,0,0.052951277000000005,19,3,12,0.788195999,0.00033574,43,14.2,1459.389881,0,2019.58,17.3,15.08,19.37914045,31.12771431,10.61880248,10.632220599999998,7.2,87.5,95.29,0.2,26.8,34.03194063,0.9890000000000001,14.3,24.513864399999996,86.7,10.61,21.5,0.0,0.0,0.0,0.0,39.1031,-84.512,203.7817337,297397,33604
49,13.18691333,0.174133865,0,0,0.69764122,19,0,5,0.548216381,1.0800000000000002e-05,38,7.8,569.3499327999999,0,1551.36,10.67,10.88,21.88210538,13.905698000000001,2.165466724,5.3036156,9.0,88.3,65.63,3.4,18.2,28.66395211,0.995,13.8,15.8220025,31.9,11.14,5.1,0.0,0.0,0.0,0.0,36.5298,-87.3595,252.2490857,143618,46947
50,8.723979737,0.34389286700000005,0,0,3.1658515389999997,0,0,27,0.978696573,0.00027483200000000003,45,10.7,1579.822034,4,2213.17,20.95,24.35,22.96032997,41.43985737,4.747193811,16.4316304,6.0,81.5,92.25,5.3,28.3,21.15384006,0.987,14.3,14.7921443,62.8,10.35,11.8,7.261213432999999,10.18291191,0.092789618,0.119798827,27.9659,-82.8001,69.86926223,110381,44198
51,16.53794072,0.100476585,0,0,3.368071252,17,1,18,0.6769292090000001,0.00039740699999999996,43,22.6,1948.159071,4,6977.94,3.33,3.06,4.309218203,50.32418704,13.44397108,12.111908999999999,6.7,85.8,95.6,0.5,29.5,12.10486848,0.992,19.7,36.362058600000005,90.4,13.93,25.5,0.0,0.0,0.0,0.0,41.4993,-81.6944,200.4887619,390584,26150
52,0.8442211059999999,0.166553998,0,1,5.0,0,0,0,0.6845866820000001,0.000299226,41,6.9,885.2930062999999,0,3954.4,4.56,4.39,3.8023590460000003,21.14091892,2.766717944,8.726159599999999,7.0,88.0,80.38,2.1,23.0,8.852746626,0.997,12.1,11.743225500000001,45.8,9.97,5.7,0.0,0.0,0.0,0.0,38.8339,-104.8214,499.3149125,442040,54527
53,7.3587859810000005,0.607394791,0,0,0.0,0,2,6,0.801047428,0.00019324200000000002,41,6.2,710.469263,0,1038.7,9.32,9.05,11.72744238,21.943447,9.706129594,6.569829400000001,6.2,92.4,71.3,2.1,32.5,22.2876512,0.995,8.9,10.547707899999999,39.6,7.49,7.7,0.0,0.0,0.0,0.0,38.9517,-92.3341,162.4151895,115391,44907
54,12.88767266,0.34715457200000005,1,1,2.6165559430000003,20,0,3,0.802772539,0.000110581,47,12.8,378.8790092,2,167.5,10.67,10.7,36.11730797,13.32829767,13.51945316,9.8278884,5.4,87.4,81.76,0.8,27.7,48.31612305,0.997,10.9,17.2763223,60.8,9.83,11.6,0.0,0.0,0.0,0.0,34.0007,-81.0348,348.285328,131958,41260
55,1.2672978879999999,0.070036037,0,1,1.840256352,19,0,11,0.319077815,4.49e-05,46,13.6,349.26815539999996,0,0.0,9.21,8.85,24.55672987,11.40221127,5.542102504,10.1608026,7.5,84.7,79.82,1.6,22.9,55.67134225,0.997,18.4,19.73337,55.8,10.78,10.9,0.0,0.0,0.0,0.0,32.461,-84.9877,573.4419153,200285,42306
